"","subID","condition","Hz","frontal","central","parietal","occipital","ln_Hz","ln_frontal","ln_central","ln_parietal","ln_occipital"
"30","oa03","oa03",4.985,1.24416,1.41253333333333,1.48606,3.72096666666667,1.6064334034138,0.218460603409828,0.34538478258007,0.39612832233105,1.31398349115899
"31","oa04","oa04",0.997,94.25358,76.305,91.34906,249.295033333333,-0.00300450902029872,4.54598880969162,4.33473846694284,4.51468799267802,5.51863706788153
"32","oa04","oa04",1.994,12.48366,10.3491666666667,9.62316,12.8701333333333,0.690142671539647,2.52442058917704,2.33690600117194,2.26417269306759,2.55490938156473
"33","oa04","oa04",2.991,3.6821,3.4176,2.79426,3.49483333333333,1.09560777964781,1.30348324159472,1.22893855034368,1.02756731305503,1.25128568737655
"34","oa04","oa04",3.988,1.99814,2.17986666666667,2.1561,2.4163,1.38328985209959,0.692216747841639,0.779263712851011,0.76830103416037,0.882237444549271
"35","oa04","oa04",4.985,1.72052,1.66573333333333,1.5067,1.6551,1.6064334034138,0.542626570715587,0.510265466907427,0.409921828825106,0.503861429964358
"36","oa04","oa04",0.997,37.821,47.3544333333333,52.40478,144.6556,-0.00300450902029872,3.63286450391724,3.85766044425304,3.95899780854063,4.97435574481035
"37","oa04","oa04",1.994,11.73542,10.0615666666667,9.56562,15.1956,0.690142671539647,2.46261161903321,2.30872288481961,2.25817542044651,2.72100591226243
"38","oa04","oa04",2.991,5.00618,4.86033333333333,3.839,4.24866666666667,1.09560777964781,1.61067314921493,1.58110702266604,1.34521191601866,1.44660520822399
"39","oa04","oa04",3.988,2.69668,2.86736666666667,2.29258,2.7181,1.38328985209959,0.99202138676584,1.0533940708293,0.829677820940926,0.999933106810798
"40","oa04","oa04",4.985,1.97806,2.24956666666667,1.827,2.05416666666667,1.6064334034138,0.682116566410838,0.810737605075401,0.60267527739587,0.719870250700699
"41","oa05","oa05",0.997,39.79876,21.2259666666667,18.00424,14.0711666666667,-0.00300450902029872,3.68383575602615,3.05522527493732,2.89060728571287,2.64412778642836
"42","oa05","oa05",1.994,10.47448,5.8369,5.4332,4.5068,0.690142671539647,2.34894182257122,1.7641998339865,1.6925282789662,1.50558736730787
"43","oa05","oa05",2.991,2.8484,2.49546666666667,2.0786,1.71373333333333,1.09560777964781,1.04675743312583,0.914475752461705,0.731694590172184,0.53867422658573
"44","oa05","oa05",3.988,1.69858,1.63923333333333,1.20444,0.8861,1.38328985209959,0.529792607892004,0.494228652858621,0.186014728631572,-0.12092546792888
"45","oa05","oa05",4.985,0.99368,1.021,0.79628,0.653766666666667,1.6064334034138,-0.00634005574619875,0.0207825391825284,-0.227804396196404,-0.425004769982781
"46","oa05","oa05",0.997,66.12418,35.3341666666667,32.22564,28.1168666666667,-0.00300450902029872,4.19153448934543,3.5648503900715,3.4727624089849,3.3363696335173
"47","oa05","oa05",1.994,16.37414,9.9896,9.23126,8.57176666666667,0.690142671539647,2.79570326105817,2.3015445518188,2.22259555057388,2.14847385683332
"48","oa05","oa05",2.991,4.76688,3.54786666666667,3.21076,3.0513,1.09560777964781,1.56169200284102,1.266346483884,1.16650766924328,1.11556772931752
"49","oa05","oa05",3.988,2.95266,2.54373333333333,1.88546,1.58253333333333,1.38328985209959,1.08270645898433,0.933632818180752,0.634171822959289,0.459026938532103
"50","oa05","oa05",4.985,1.51142,1.3495,1.0329,0.941966666666667,1.6064334034138,0.413049606281255,0.299734153475922,0.0323703800304506,-0.0597853907360384
"51","oa06","oa06",0.997,2753.25216,27.4192,32.0502,1037.32073333333,-0.00300450902029872,7.92053809557212,3.31124349792445,3.46730342359682,6.94439645002684
"52","oa06","oa06",1.994,165.43774,9.38836666666667,7.07792,50.7614,0.690142671539647,5.10859493068517,2.23947133417821,1.95698007923154,3.92713622323811
"53","oa06","oa06",2.991,10.09312,6.96173333333333,4.60922,6.65493333333333,1.09560777964781,2.31185400361436,1.94042848548607,1.5280586452961,1.89535843426622
"54","oa06","oa06",3.988,7.36718,5.57436666666667,3.55194,5.02213333333333,1.38328985209959,1.99703500068575,1.71817870850131,1.26749393309536,1.61385481023029
"55","oa06","oa06",4.985,4.77636,4.16003333333333,2.82534,3.8414,1.6064334034138,1.56367875013403,1.42552308706158,1.03862871133875,1.34583688348861
"56","oa06","oa06",0.997,394.782733333333,42.2779666666667,32.92234,84.1219,-0.00300450902029872,5.97833557137833,3.74426606776106,3.49415145469218,4.43226693736021
"57","oa06","oa06",1.994,26.3614,6.35576666666667,5.63358,8.55085,0.690142671539647,3.27190081899788,1.84936253728108,1.72874511928454,2.14603069321198
"58","oa06","oa06",2.991,4.7383,3.77713333333333,3.98766,4.161,1.09560777964781,1.55567842158774,1.32896534449282,1.38320459269781,1.4257554300008
"59","oa06","oa06",3.988,3.00953333333333,2.36853333333333,2.71074,3.0354,1.38328985209959,1.10178502798134,0.862270916887591,0.997221660347395,1.11034321154381
"60","oa06","oa06",4.985,2.35263333333333,1.8095,1.93894,2.5967,1.6064334034138,0.85553526816496,0.59305056402166,0.66214143199629,0.954241408102629
"61","oa07","oa07",0.997,78.4384,53.5914666666667,62.5379,19.3932,-0.00300450902029872,4.36231360336386,3.98138985142236,4.13577277295617,2.96492248916046
"62","oa07","oa07",1.994,8.35966,6.54323333333333,6.96716,2.6044,0.690142671539647,2.12341775641311,1.87843143677296,1.94120768119263,0.95720232238057
"63","oa07","oa07",2.991,2.67748,2.91383333333333,2.63026,1.27223333333333,1.09560777964781,0.98487605365734,1.06946951098746,0.967082700619002,0.240773886250346
"64","oa07","oa07",3.988,1.71216,2.15726666666667,1.65538,0.901866666666667,1.38328985209959,0.537755731296554,0.768841988262015,0.504030589724071,-0.103288589505931
"65","oa07","oa07",4.985,1.00534,1.25743333333333,1.16272,0.7498,1.6064334034138,0.00532579275534763,0.229072606344517,0.150762087886189,-0.287948774680325
"66","oa07","oa07",0.997,188.5514,111.87,101.41754,58.6847,-0.00300450902029872,5.23937064876298,4.71733748285884,4.61924605450181,4.07217904550017
"67","oa07","oa07",1.994,17.53062,10.1855,9.76824,6.84313333333333,0.690142671539647,2.86394906624839,2.32096514027548,2.27913630653114,1.92324571641203
"68","oa07","oa07",2.991,4.65168,3.4332,2.82302,1.81273333333333,1.09560777964781,1.53722844467221,1.23349277086193,1.03780723390796,0.594835835093156
"69","oa07","oa07",3.988,2.76664,1.98386666666667,1.58978,1.13096666666667,1.38328985209959,1.01763358753377,0.685047802303296,0.463595641878977,0.123072724256397
"70","oa07","oa07",4.985,1.91062,1.3422,1.08758,0.894033333333333,1.6064334034138,0.647427796714821,0.294310058742002,0.083955044493452,-0.112012218895958
"71","oa08","oa08",0.997,28.83372,17.9326666666667,17.05566,13.8028666666667,-0.00300450902029872,3.36154553558443,2.88662400308744,2.83648211345078,2.62487630005898
"72","oa08","oa08",1.994,4.5273,3.09366666666667,2.66806,2.16113333333333,0.690142671539647,1.51012573531048,1.12935701094515,0.981351616556131,0.770632775451718
"73","oa08","oa08",2.991,1.54594,1.2132,0.91878,0.674,1.09560777964781,0.435632139580285,0.193261496832289,-0.0847085759269657,-0.39452516806983
"74","oa08","oa08",3.988,1.1977,1.0519,0.84582,0.6192,1.38328985209959,0.180403050971324,0.0505980527630914,-0.167448707971248,-0.47932695670662
"75","oa08","oa08",4.985,0.8519,1.03033333333333,0.82986,0.5996,1.6064334034138,-0.160286129933342,0.0298823744818696,-0.186498267117465,-0.511492512753694
"76","oa08","oa08",0.997,24.80712,21.3486666666667,24.4211,23.8758333333333,-0.00300450902029872,3.21113070874074,3.06098928651448,3.19544751271311,3.17286678977162
"77","oa08","oa08",1.994,3.43926,3.16956666666667,3.82622,3.0294,0.690142671539647,1.23525633196541,1.15359488033273,1.34187737067177,1.10836458011079
"78","oa08","oa08",2.991,1.1207,1.1703,1.14612,1.01676666666667,1.09560777964781,0.113953490075845,0.157260126198584,0.136382324852509,0.0166276577698561
"79","oa08","oa08",3.988,0.60364,0.637633333333333,0.69902,0.858766666666667,1.38328985209959,-0.504777285231787,-0.449991873491639,-0.358075924854361,-0.152258027579569
"80","oa08","oa08",4.985,0.49586,0.566866666666667,0.6326,0.891466666666667,1.6064334034138,-0.70146165016403,-0.567631158698555,-0.457916968110589,-0.114887232544358
"81","oa09","oa09",0.997,28.22258,20.5347666666667,19.2362,18.1782,-0.00300450902029872,3.34012236676732,3.0221193846299,2.95679392053334,2.90022307394654
"82","oa09","oa09",1.994,5.54722,4.96753333333333,4.51828,4.82876666666667,0.690142671539647,1.71329690136468,1.60292340570483,1.5081313904504,1.57459108654128
"83","oa09","oa09",2.991,2.29208,2.3614,1.90408,1.53906666666667,1.09560777964781,0.829459702257324,0.859254663490872,0.643998952293215,0.43117617209051
"84","oa09","oa09",3.988,1.5721,1.68803333333333,1.48334,1.18383333333333,1.38328985209959,0.452412305215331,0.523564143214178,0.394296301881962,0.168757760787618
"85","oa09","oa09",4.985,1.36484,1.48436666666667,1.1571,0.9278,1.6064334034138,0.311037205649361,0.394988194190022,0.145916874900155,-0.0749390866644938
"86","oa09","oa09",0.997,39.61686,27.5305666666667,18.74944,19.4144,-0.00300450902029872,3.67925478522715,3.31529690254844,2.93116388530374,2.96601505876584
"87","oa09","oa09",1.994,8.5197,6.86046666666667,5.53836,7.81366666666667,0.690142671539647,2.14238112895369,1.92577546663493,1.71169842805313,2.05587433724674
"88","oa09","oa09",2.991,2.63516,2.43973333333333,2.32104,3.52453333333333,1.09560777964781,0.968943901212495,0.891888743715079,0.84201536109468,1.25974803979335
"89","oa09","oa09",3.988,1.86722,1.52256666666667,1.3665,2.13676666666667,1.38328985209959,0.624450693718154,0.420397507273259,0.312252726385986,0.75929378304137
"90","oa09","oa09",4.985,1.43706,1.282,1.0569,1.47403333333333,1.6064334034138,0.362599359878673,0.248421358498478,0.0553400950331645,0.388002407713166
"91","oa10","oa10",0.997,30.13354,41.5694666666667,31.35096,21.2700333333333,-0.00300450902029872,3.40563883711358,3.72736592341719,3.44524488861965,3.0572991963634
"92","oa10","oa10",1.994,5.20202,6.34946666666667,4.91476,3.23213333333333,0.690142671539647,1.64904701169419,1.84837081987597,1.592242922295,1.17314239393333
"93","oa10","oa10",2.991,1.74488,2.41073333333333,1.93822,1.28833333333333,1.09560777964781,0.55668578538146,0.879930988906634,0.661770026117617,0.253349393371276
"94","oa10","oa10",3.988,1.30256,1.9392,1.89134,1.30826666666667,1.38328985209959,0.26433155884353,0.662275516892858,0.637285572562531,0.268703105853978
"95","oa10","oa10",4.985,0.89174,1.4373,1.49338,0.913233333333333,1.6064334034138,-0.114580668711255,0.362766353575049,0.401042007270513,-0.0907638633135894
"96","oa10","oa10",0.997,20.95358,35.3592666666667,45.72634,36.5274,-0.00300450902029872,3.04230951482419,3.56556049848953,3.82267449947902,3.59806266389695
"97","oa10","oa10",1.994,4.0253,5.9855,6.42222,6.2296,0.690142671539647,1.39259944225448,1.78933987770929,1.85976385232129,1.82931212528064
"98","oa10","oa10",2.991,1.38946,1.84376666666667,2.22366,2.51326666666667,1.09560777964781,0.328915182452485,0.611810580613159,0.799154487003508,0.921583367801017
"99","oa10","oa10",3.988,1.03252,1.2653,1.69548,2.03113333333333,1.38328985209959,0.0320024161254944,0.235309248213081,0.52796588658358,0.70859392954897
"100","oa10","oa10",4.985,0.69578,0.927366666666667,1.3815,1.6399,1.6064334034138,-0.362721760569332,-0.0754062504498294,0.323169865381334,0.494635264367263
"101","oa11","oa11",0.997,311.78178,14.6118666666667,15.16946,12.8497333333333,-0.00300450902029872,5.74230352002213,2.68183398397125,2.71928419615469,2.55332305885612
"102","oa11","oa11",1.994,86.55396,4.51513333333333,3.29892,2.84006666666667,0.690142671539647,4.46076803447502,1.50743471762523,1.19359514217976,1.043827526076
"103","oa11","oa11",2.991,17.8064,1.99093333333333,1.095,0.911733333333333,1.09560777964781,2.87955794323702,0.688603540510073,0.0907543632684641,-0.0924077293251551
"104","oa11","oa11",3.988,6.06892,1.13183333333333,0.64176,0.511933333333333,1.38328985209959,1.80318066502355,0.123838736903599,-0.443540876960394,-0.669560870753804
"105","oa11","oa11",4.985,2.43074,0.554466666666667,0.34802,0.3476,1.6064334034138,0.888195737742569,-0.58974858821566,-1.0554953295947,-1.0567028855909
"106","oa11","oa11",0.997,289.439566666667,25.9773,33.0993,17.8317666666667,-0.00300450902029872,5.66794652450195,3.25722307974476,3.49951213412314,2.88098151090748
"107","oa11","oa11",1.994,90.5343666666667,7.26626666666667,7.09588,5.812,0.690142671539647,4.50572952079518,1.98324263374029,1.95951433392855,1.75992474570804
"108","oa11","oa11",2.991,22.3358333333333,3.90703333333333,3.13974,3.28196666666667,1.09560777964781,3.10619226475652,1.36277834773179,1.14413999394407,1.18844283620763
"109","oa11","oa11",3.988,6.3323,2.0422,1.72374,2.00733333333333,1.38328985209959,1.8456635192919,0.7140276581393,0.544496348803253,0.696807141391432
"110","oa11","oa11",4.985,2.652,0.9279,0.91342,1.12416666666667,1.6064334034138,0.975314072323616,-0.0748313106230035,-0.0905594822590018,0.117042020431664
"111","oa12","oa12",0.997,14.98416,12.3369333333333,14.31708,12.5067333333333,-0.00300450902029872,2.70699364314137,2.51259747327586,2.66145323012538,2.52626716594611
"112","oa12","oa12",1.994,2.78728,2.2634,3.54824,3.31066666666667,0.690142671539647,1.02506620990478,0.816868107549704,1.26645170590255,1.19714957897781
"113","oa12","oa12",2.991,0.86806,1.00483333333333,1.53646,1.26743333333333,1.09560777964781,-0.141494442286807,0.00482169027921342,0.429481069057213,0.236993858124258
"114","oa12","oa12",3.988,0.56192,0.557733333333333,0.93104,0.871533333333333,1.38328985209959,-0.57639578797544,-0.583874328082203,-0.0714530380737773,-0.137501166522487
"115","oa12","oa12",4.985,0.41782,0.4787,0.68834,0.529066666666667,1.6064334034138,-0.872704561211234,-0.736681182583674,-0.373472377071991,-0.636640831119638
"116","oa12","oa12",0.997,15.4235,19.7848333333333,19.39696,12.4872,-0.00300450902029872,2.7358923203303,2.98491565091175,2.96511635275947,2.52470411966207
"117","oa12","oa12",1.994,4.2904,5.88946666666667,6.96298,4.5937,0.690142671539647,1.45637996868658,1.77316544461066,1.94060754363114,1.52468579956603
"118","oa12","oa12",2.991,2.12632,2.6814,2.65386,1.74543333333333,1.09560777964781,0.754392785996723,0.986339046185324,0.976015183953471,0.557002853383742
"119","oa12","oa12",3.988,1.30822,1.72753333333333,1.57038,1.25776666666667,1.38328985209959,0.268667434610347,0.546694572180233,0.451317628290254,0.229337661477537
"120","oa12","oa12",4.985,0.91364,1.2271,0.9782,0.792666666666667,1.6064334034138,-0.0903186582017039,0.204653662000365,-0.0220411308768803,-0.23235249039952
"121","oa13","oa13",0.997,41.68644,38.8936,30.88738,29.0495,-0.00300450902029872,3.73017589606621,3.66082971266718,3.43034768624041,3.36900127144584
"122","oa13","oa13",1.994,13.14462,13.151,11.06788,10.7417333333333,0.690142671539647,2.57601254943383,2.57649780135983,2.40404721979868,2.3741364664994
"123","oa13","oa13",2.991,6.00116,7.3654,6.51012,6.00346666666667,1.09560777964781,1.79195278387491,1.99679335936988,1.87335788923031,1.79233708015652
"124","oa13","oa13",3.988,3.41944,5.56626666666667,5.13642,4.52183333333333,1.38328985209959,1.22947679497716,1.71672457188539,1.63635633874514,1.50891751632855
"125","oa13","oa13",4.985,2.5453,4.1142,3.88714,3.311,1.6064334034138,0.934248521247932,1.41444440453624,1.35767366871568,1.19725025856511
"126","oa13","oa13",0.997,302.03344,100.974666666667,85.69918,87.1623333333333,-0.00300450902029872,5.71053773972175,4.61486966029688,4.45084325729658,4.46777228040801
"127","oa13","oa13",1.994,33.81048,16.2736333333333,16.48704,17.1825666666667,0.690142671539647,3.52077081360216,2.78954621119438,2.80257461773004,2.84389530392268
"128","oa13","oa13",2.991,8.62934,6.47443333333333,5.89634,6.05003333333333,1.09560777964781,2.15516802476639,1.86786108766833,1.77433181943879,1.80006378166945
"129","oa13","oa13",3.988,5.76732,4.62473333333333,4.29686,4.60526666666667,1.38328985209959,1.75220750121594,1.53141871164446,1.45788452339172,1.5272005761016
"130","oa13","oa13",4.985,3.43094,3.32766666666667,2.88396,3.20996666666667,1.6064334034138,1.23283427611046,1.20227135768618,1.059164349701,1.16626055287202
"131","oa14","oa14",0.997,19.62196,21.8404333333333,32.15368,10.7983666666667,-0.00300450902029872,2.97664934721094,3.08376299194971,3.47052690758575,2.37939488812517
"132","oa14","oa14",1.994,5.01644,3.59866666666667,3.32242,2.30406666666667,0.690142671539647,1.61272051878175,1.28056340648765,1.20069343306105,0.834675677600216
"133","oa14","oa14",2.991,2.19144,1.74553333333333,1.63638,1.20596666666667,1.09560777964781,0.784558861994057,0.557060144105525,0.492486485047794,0.187281458343135
"134","oa14","oa14",3.988,1.50952,1.34616666666667,1.27414,0.849166666666667,1.38328985209959,0.411791719497321,0.297261047232104,0.242271441222386,-0.163499802553367
"135","oa14","oa14",4.985,0.93164,0.893933333333333,0.81328,0.573,1.6064334034138,-0.0708088050109305,-0.112124077804705,-0.206679825283545,-0.556869562267398
"136","oa14","oa14",0.997,20.85958,27.1655,27.58484,18.7583,-0.00300450902029872,3.03781331514174,3.30194778587128,3.31726634645381,2.9316363211351
"137","oa14","oa14",1.994,6.43098,7.7717,6.5776,5.6931,0.690142671539647,1.86112693721164,2.05048893066726,1.88366993716148,1.73925491524591
"138","oa14","oa14",2.991,3.35444,3.9304,3.40738,3.00823333333333,1.09560777964781,1.21028484143962,1.3687412018723,1.2259436675341,1.10135297400111
"139","oa14","oa14",3.988,2.45546,2.88196666666667,2.57404,2.2122,1.38328985209959,0.898314116403168,1.05847293146834,0.94547664906873,0.793987495486017
"140","oa14","oa14",4.985,1.46448,1.89246666666667,1.4902,1.3362,1.6064334034138,0.381500230654332,0.637881092788176,0.39891033913749,0.28982976450924
"141","oa15","oa15",0.997,42.36048,20.7120666666667,18.72334,17.2787,-0.00300450902029872,3.74621585211376,3.03071646119003,2.92977087393812,2.8494745290644
"142","oa15","oa15",1.994,7.21254,4.69363333333333,4.4801,5.32683333333333,0.690142671539647,1.97582117774605,1.54620698047351,1.49964536760635,1.67275694029191
"143","oa15","oa15",2.991,2.44128,2.0676,1.61168,1.84403333333333,1.09560777964781,0.892522491919727,0.726388514339747,0.477277113212234,0.611955201615996
"144","oa15","oa15",3.988,1.3649,1.6109,1.30538,1.161,1.38328985209959,0.311081165880013,0.476793029021783,0.266494186127199,0.149281702715754
"145","oa15","oa15",4.985,0.80574,1.09523333333333,0.89374,0.9937,1.6064334034138,-0.215994169160998,0.0909674303701879,-0.112340373847704,-0.00631992874481935
"146","oa15","oa15",0.997,171.22596,103.802533333333,85.91058,82.9375333333333,-0.00300450902029872,5.14298408772616,4.64249037634277,4.45330698787849,4.41808771400141
"147","oa15","oa15",1.994,40.78652,22.1780333333333,18.30558,17.9770333333333,0.690142671539647,3.70835163466174,3.09910230952085,2.90720593140211,2.88909501728369
"148","oa15","oa15",2.991,8.80514,5.2694,4.39102,5.5043,1.09560777964781,2.17533564187855,1.66191650407923,1.47956154634033,1.70552960495961
"149","oa15","oa15",3.988,5.9992,4.14606666666667,2.95494,3.1082,1.38328985209959,1.79162612700504,1.4221600936399,1.08347834608339,1.13404378049937
"150","oa15","oa15",4.985,3.66534,2.8116,2.14656,2.1232,1.6064334034138,1.29892110047645,1.03375371631961,0.763866560772598,0.752924384595806
"151","oa16","oa16",0.997,56.74762,20.3746,18.07472,15.802,-0.00300450902029872,4.03861371715608,3.01428902703238,2.89451427691516,2.76013651430054
"152","oa16","oa16",1.994,7.66448,4.55036666666667,4.59958,4.0737,0.690142671539647,2.03659666918752,1.51520781579656,1.52596499497873,1.40455167739072
"153","oa16","oa16",2.991,2.00698,1.96343333333333,2.0449,2.13263333333333,1.09560777964781,0.696631104642476,0.674694641484383,0.715348888543632,0.75735752285273
"154","oa16","oa16",3.988,1.17616,1.3511,1.39468,1.42973333333333,1.38328985209959,0.16225489464364,0.300919075483776,0.332664998278259,0.357487946695744
"155","oa16","oa16",4.985,0.61748,0.657533333333333,0.6604,0.728,1.6064334034138,-0.482108599668496,-0.419259819130354,-0.414909566936164,-0.317454230785451
"156","oa16","oa16",0.997,244.7675,66.0815666666667,38.42154,35.0315,-0.00300450902029872,5.50030878038668,4.19088983756767,3.64861823982705,3.55624765673225
"157","oa16","oa16",1.994,44.02162,12.2019333333333,8.54226,9.7903,0.690142671539647,3.78468087687504,2.50159440912953,2.14502560979263,2.28139209958671
"158","oa16","oa16",2.991,7.29492,3.72673333333333,2.92668,4.3592,1.09560777964781,1.98717821549926,1.31553206798649,1.07386867477719,1.47228855428675
"159","oa16","oa16",3.988,3.91174,2.36266666666667,1.75202,2.36936666666667,1.38328985209959,1.36398228779617,0.85979092463467,0.560769407974157,0.862622690180369
"160","oa16","oa16",4.985,2.14416,1.4022,1.09194,1.31293333333333,1.6064334034138,0.762747867289781,0.33804243179073,0.0879559307582333,0.2722638197234
"161","oa17","oa17",0.997,157.08678,42.5484333333333,13.83968,29.763,-0.00300450902029872,5.05679839149796,3.75064303491341,2.62753982853494,3.39326601133588
"162","oa17","oa17",1.994,7.64938,4.37753333333333,3.12668,4.4622,0.690142671539647,2.03462459880243,1.47648539984524,1.13997173873326,1.49564191795517
"163","oa17","oa17",2.991,2.25026,1.99896666666667,1.86448,2.66706666666667,1.09560777964781,0.811045765095855,0.692630380375065,0.622982193842816,0.980979241762851
"164","oa17","oa17",3.988,1.92086,1.70003333333333,1.44724,2.09363333333333,1.38328985209959,0.652773002421632,0.530647858713076,0.369658294296861,0.73890099364571
"165","oa17","oa17",4.985,1.43708,1.3658,1.22864,1.84306666666667,1.6064334034138,0.362613277085212,0.311740337544852,0.205907866600096,0.611430850939955
"166","oa17","oa17",0.997,440.64046,54.9686666666667,13.5087,27.8547666666667,-0.00300450902029872,6.08822925947584,4.0067633259238,2.60333392232368,3.32700410672496
"167","oa17","oa17",1.994,10.64866,6.14993333333333,4.2595,5.7042,0.690142671539647,2.36543406264299,1.81644124165127,1.44915178250076,1.7412027456109
"168","oa17","oa17",2.991,2.6749,3.48306666666667,2.53466,2.95023333333333,1.09560777964781,0.983911996471631,1.2479131317883,0.93005950575998,1.081884263269
"169","oa17","oa17",3.988,2.33366,3.1155,2.26614,2.50866666666667,1.38328985209959,0.847437850588118,1.13638965300214,0.818077943574648,0.919751403503136
"170","oa17","oa17",4.985,1.4752,1.74963333333333,1.3722,1.65526666666667,1.6064334034138,0.388793573820192,0.559406242172719,0.316415291274653,0.503962123744588
"171","oa18","oa18",0.997,54.1514,46.533,51.77912,37.0398333333333,-0.00300450902029872,3.99178382722174,3.84016173831072,3.94698697920022,3.61199391012783
"172","oa18","oa18",1.994,8.55578,7.60816666666667,9.59804,10.3195333333333,0.690142671539647,2.1466070779396,2.02922223176795,2.26155891096227,2.33403853939273
"173","oa18","oa18",2.991,3.63062,3.8565,5.08428,5.10403333333333,1.09560777964781,1.28940343259036,1.34976003639192,1.62615342655495,1.63003107684666
"174","oa18","oa18",3.988,1.90834,2.02063333333333,2.4045,2.3263,1.38328985209959,0.646233754215873,0.703410993625565,0.87734198173558,0.844279022563861
"175","oa18","oa18",4.985,1.4556,1.46313333333333,1.78736,1.6669,1.6064334034138,0.375418186755868,0.380580254818511,0.580739670840401,0.510965613966905
"176","oa18","oa18",0.997,47.10994,33.0947333333333,36.24046,47.9014,-0.00300450902029872,3.8524840190962,3.4993741559265,3.59017617425095,3.86914473154716
"177","oa18","oa18",1.994,14.18496,12.741,13.05508,15.4454333333333,0.690142671539647,2.65218224837668,2.54482513999924,2.56917733005265,2.7373133825217
"178","oa18","oa18",2.991,8.29098,9.3333,8.84026,8.86793333333333,1.09560777964781,2.11516817687692,2.23358865007215,2.17931628798174,2.18244177405929
"179","oa18","oa18",3.988,3.5224,3.9986,3.76812,3.516,1.38328985209959,1.25914257545941,1.3859442998556,1.32657620334077,1.25732397982293
"180","oa18","oa18",4.985,3.36794,3.57903333333333,2.85142,2.442,1.6064334034138,1.21430128149456,1.27509274532904,1.04781711581146,0.892817375688513
"181","oa20","oa20",0.997,55.84302,21.2291666666667,32.05004,23.5477,-0.00300450902029872,4.02254454008624,3.05537602231483,3.46729843141582,3.15902815114941
"182","oa20","oa20",1.994,8.49938,3.8377,6.04276,6.6232,0.690142671539647,2.13999321965946,1.3448732288191,1.79886086121759,1.89057863684246
"183","oa20","oa20",2.991,1.85554,1.41496666666667,2.70296,3.12563333333333,1.09560777964781,0.618175758817818,0.347105973691697,0.994347468812634,1.13963692932092
"184","oa20","oa20",3.988,0.96694,0.983633333333333,1.72228,1.80316666666667,1.38328985209959,-0.0336188330236763,-0.0165020800995063,0.543648994413344,0.589544378477381
"185","oa20","oa20",4.985,0.73994,0.8604,1.49838,1.62503333333333,1.6064334034138,-0.301186177152251,-0.150357881588562,0.40438452448792,0.485528328391829
"186","oa20","oa20",0.997,25.5576,14.3438333333333,19.92428,7.91333333333333,-0.00300450902029872,3.24093472838715,2.66332011697524,2.99193908851522,2.06854910051341
"187","oa20","oa20",1.994,6.00716,5.20133333333333,4.2232,2.6411,0.690142671539647,1.79295209110511,1.6489150029763,1.44059313452727,0.971195497043441
"188","oa20","oa20",2.991,2.82782,2.71253333333333,2.03412,1.41783333333333,1.09560777964781,1.03950609678656,0.997883007577554,0.710063292936258,0.349129884765692
"189","oa20","oa20",3.988,1.93224,1.7723,1.2823,0.938266666666667,1.38328985209959,0.658679951677698,0.572278138078957,0.248655340482933,-0.0637210775578529
"190","oa20","oa20",4.985,1.13364,1.0897,0.85338,0.6214,1.6064334034138,0.125433694586906,0.0859024290007033,-0.158550344171945,-0.47578028202319
"191","oa21","oa21",0.997,40.67538,19.827,32.7291,36.9199333333333,-0.00300450902029872,3.70562299540934,2.98704464515643,3.4882645904265,3.60875160392699
"192","oa21","oa21",1.994,4.86826,2.31686666666667,4.77042,6.29396666666667,0.690142671539647,1.58273658372367,0.840215698117542,1.56243435133851,1.83959150257904
"193","oa21","oa21",2.991,1.40198,0.701966666666667,1.84908,2.6075,1.09560777964781,0.337885523175412,-0.353869359464514,0.614688218099625,0.95839190789279
"194","oa21","oa21",3.988,0.90334,0.462833333333333,1.34478,1.91863333333333,1.38328985209959,-0.101656273729932,-0.770388260903393,0.296230430901738,0.65161312703028
"195","oa21","oa21",4.985,0.54124,0.335033333333333,1.00948,1.37773333333333,1.6064334034138,-0.613892475586693,-1.09352524961955,0.00943534678648513,0.320439636689953
"196","oa21","oa21",0.997,169.63496,30.2459333333333,51.35654,54.7714666666667,-0.00300450902029872,5.13364883419098,3.40936174017791,3.93879228951116,4.0031693770872
"197","oa21","oa21",1.994,29.84226,3.8349,7.80488,11.1371333333333,0.690142671539647,3.39592550973305,1.34414335885995,2.05474917908943,2.41028487044429
"198","oa21","oa21",2.991,6.02386,1.12073333333333,2.98414,4.7634,1.09560777964781,1.79572824985568,0.113983232948712,1.09331159813103,1.56096169897699
"199","oa21","oa21",3.988,3.63096,0.618366666666667,1.75958,3.01263333333333,1.38328985209959,1.28949707612255,-0.480673685705919,0.565075144208236,1.10281455786499
"200","oa21","oa21",4.985,2.02088,0.405566666666667,1.24974,2.2636,1.6064334034138,0.703533060112363,-0.902470012856843,0.22293552967921,0.816956466286232
"201","oa22","oa22",0.997,67.39082,39.7400333333333,37.63004,39.0841333333333,-0.00300450902029872,4.21050880686154,3.68235907590876,3.62780266758644,3.66571658753195
"202","oa22","oa22",1.994,9.75554,7.73163333333333,6.44472,5.8604,0.690142671539647,2.27783532877055,2.04532013825232,1.86326119091677,1.76821786064502
"203","oa22","oa22",2.991,3.60752,3.24726666666667,2.53972,2.24096666666667,1.09560777964781,1.28302055565606,1.17781361684014,0.932053838733514,0.806907320396103
